user_code,rt_movie,wish_movie
36lvXPjGovXdn,"[{'movie_code': 'mWvkk73', 'movie_title': '리차드 쥬얼', 'movie_rating': 3.5}, {'movie_code': 'mdKD6KY', 'movie_title': '댄저 클로즈 : 롱탄 대전투', 'movie_rating': 2.0}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}]","[{'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mNdKBkO', 'title': '쇼생크 탈출', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.4}, {'code': 'mWpbGYv', 'title': '캔디맨', 'year': 2020, 'genres': ['스릴러', '공포'], 'ratings_avg': 3.9}, {'code': 'mW4L2XW', 'title': '인셉션', 'year': 2010, 'genres': ['액션', '모험', 'SF', '스릴러'], 'ratings_avg': 4.4}, {'code': 'm15GKp5', 'title': '레옹', 'year': 1994, 'genres': ['액션', '범죄', '드라마', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mOVPqMN', 'title': '김복동', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 4.1}, {'code': 'mJ5xwgd', 'title': '매트릭스', 'year': 1999, 'genres': ['판타지', 'SF', '액션', '모험'], 'ratings_avg': 4.2}, {'code': 'mOk6rwW', 'title': '세 얼간이', 'year': 2009, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.1}, {'code': 'mOl4lMe', 'title': '루스 베이더 긴즈버그: 나는 반대한다', 'year': 2018, 'genres': ['다큐멘터리'], 'ratings_avg': 4.2}, {'code': 'mM5rBJ5', 'title': '서유기 2 - 선리기연', 'year': 1994, 'genres': ['코미디', '판타지'], 'ratings_avg': 4.1}]"
nkPvrb8wrvgar,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}]","[{'code': 'md7pDM5', 'title': '우연히 나는 아름다움의 섬광을 보았다', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'm5aKnlO', 'title': '아들', 'year': 2002, 'genres': ['가족', '드라마'], 'ratings_avg': 4.1}, {'code': 'mWLDaer', 'title': '아녜스가 말하는 바르다', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 4.0}, {'code': 'm2dj3a5', 'title': '타인의 삶', 'year': 2006, 'genres': ['스릴러', '드라마'], 'ratings_avg': 4.0}, {'code': 'mdKBXVO', 'title': '플립', 'year': 2010, 'genres': ['틴에이저', '로맨스', '드라마'], 'ratings_avg': 4.0}, {'code': 'my5Yqj5', 'title': '원스 어폰 어 타임 인 아메리카', 'year': 1984, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.0}, {'code': 'mWyRKKO', 'title': '빠삐용', 'year': 1973, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.0}, {'code': 'mJ5xGBd', 'title': '헤드윅', 'year': 2001, 'genres': ['음악', '드라마', '코미디'], 'ratings_avg': 4.0}, {'code': 'mn5NgpW', 'title': '세상의 모든 계절', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm5roj3W', 'title': '희생', 'year': 1986, 'genres': ['드라마'], 'ratings_avg': 4.0}]"
R6OvKeOr9xN8V,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 1.5}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 3.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 3.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 3.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 2.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}]","[{'code': 'mWpwmXx', 'title': '7 솔져스', 'year': 2017, 'genres': ['액션', '드라마', '전쟁'], 'ratings_avg': 3.9}, {'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'm5ZlXxL', 'title': '나이브스 아웃', 'year': 2019, 'genres': ['코미디', '범죄', '드라마', '미스터리', '스릴러'], 'ratings_avg': 3.9}, {'code': 'm5r3GPJ', 'title': '사마에게', 'year': 2019, 'genres': ['다큐멘터리', '전쟁'], 'ratings_avg': 4.2}, {'code': 'm5xw62g', 'title': '1917', 'year': 2019, 'genres': ['드라마', '전쟁'], 'ratings_avg': 4.2}, {'code': 'mdRLE4W', 'title': '유주얼 서스펙트', 'year': 1995, 'genres': ['범죄', '미스터리', '스릴러'], 'ratings_avg': 4.2}, {'code': 'moW4XlW', 'title': '쉰들러 리스트', 'year': 1993, 'genres': ['드라마', '역사', '전쟁'], 'ratings_avg': 4.2}, {'code': 'mWyJ9BK', 'title': '그린 북', 'year': 2018, 'genres': ['코미디', '드라마', '음악'], 'ratings_avg': 4.2}, {'code': 'm5aVG6j', 'title': '로마', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mdRLxpa', 'title': '카쉬미르의 소녀', 'year': 2015, 'genres': ['드라마'], 'ratings_avg': 3.9}]"
6ewxa3lLkvQ1m,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'mWz3ok9', 'movie_title': '카페 벨에포크', 'movie_rating': 4.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}, {'movie_code': 'mjO0zL5', 'movie_title': '대부', 'movie_rating': 5.0}, {'movie_code': 'mdBzNnP', 'movie_title': '어벤져스: 엔드게임', 'movie_rating': 4.5}]","[{'code': 'mO2lEQ5', 'title': '캐롤', 'year': 2015, 'genres': ['드라마', '로맨스'], 'ratings_avg': 4.0}, {'code': 'm5nQKv9', 'title': '죄 많은 소녀', 'year': 2017, 'genres': ['드라마', '미스터리'], 'ratings_avg': 3.8}, {'code': 'mO12LQd', 'title': '폭스캐처', 'year': 2014, 'genres': ['드라마', '스포츠', '스릴러'], 'ratings_avg': 3.8}, {'code': 'm5ZXyXx', 'title': '흑사회 3', 'year': 2014, 'genres': ['액션', '스릴러'], 'ratings_avg': 4.1}, {'code': 'mdRLQZ4', 'title': '공작', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'mO2MNBx', 'title': '잠깐만 회사 좀 관두고 올게', 'year': 2017, 'genres': ['드라마', '코미디'], 'ratings_avg': 3.0}, {'code': 'm5Y6K2G', 'title': '바람 바람 바람', 'year': 2017, 'genres': ['코미디', '드라마'], 'ratings_avg': 2.7}]"
36lvX1YAJ5Xdn,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mO8ym9D', 'movie_title': '데칼로그 10', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}]","[{'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mdBNeV9', 'title': 'The Iron Rose', 'year': 1973, 'genres': ['공포'], 'ratings_avg': 4.5}, {'code': 'mdBPn9W', 'title': '맹세코 난 아니야!', 'year': 2008, 'genres': ['드라마', '코미디', '가족'], 'ratings_avg': 4.0}, {'code': 'm5Q2Lby', 'title': '말의 힘', 'year': 1988, 'genres': ['드라마', '단편', '로맨스'], 'ratings_avg': 3.5}, {'code': 'md7pDM5', 'title': '우연히 나는 아름다움의 섬광을 보았다', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5eJxrM', 'title': 'Adoration', 'year': 1986, 'genres': ['단편'], 'ratings_avg': 3.8}, {'code': 'm5eLQKd', 'title': '아웃 원', 'year': 1971, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5YRBQW', 'title': '쇼아', 'year': 1985, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'm5YAzl5', 'title': '아브라함 계곡', 'year': 1993, 'genres': ['드라마'], 'ratings_avg': 4.2}]"
K6ExjB1wwxX1O,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 3.5}, {'movie_code': 'md7pDM5', 'movie_title': '우연히 나는 아름다움의 섬광을 보았다', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 3.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.0}]","[{'code': 'md6ZkZd', 'title': '코뮌', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'm5m14NB', 'title': '프롬 왓 이즈 비포', 'year': 2014, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mdEoAlW', 'title': '스톱 메이킹 센스', 'year': 1984, 'genres': ['다큐멘터리', '음악'], 'ratings_avg': 4.1}, {'code': 'mWvE905', 'title': '레네트와 미라벨의 네가지 모험', 'year': 1987, 'genres': ['로맨스', '코미디'], 'ratings_avg': 4.2}, {'code': 'mnWJyx5', 'title': '굿 윌 헌팅', 'year': 1997, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mOkmvE5', 'title': '흐트러지다', 'year': 1964, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.1}, {'code': 'm5axPld', 'title': '반다의 방', 'year': 2000, 'genres': ['다큐멘터리', '드라마'], 'ratings_avg': 4.1}, {'code': 'mYdEygd', 'title': '집시의 시간', 'year': 1989, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mBOkGJO', 'title': '피아니스트', 'year': 2002, 'genres': ['드라마', '음악', '전쟁'], 'ratings_avg': 4.1}, {'code': 'mAd7k2d', 'title': '추격자', 'year': 2008, 'genres': ['범죄', '액션', '스릴러'], 'ratings_avg': 4.1}]"
pnb4xkpAmqOAz,"[{'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}, {'movie_code': 'mO2p7x5', 'movie_title': '인터스텔라', 'movie_rating': 4.5}, {'movie_code': 'mLOPKgW', 'movie_title': '트루먼 쇼', 'movie_rating': 4.0}, {'movie_code': 'm5e8v3d', 'movie_title': '신세계', 'movie_rating': 3.0}, {'movie_code': 'mnWJyx5', 'movie_title': '굿 윌 헌팅', 'movie_rating': 4.0}, {'movie_code': 'mJOV1RW', 'movie_title': '하울의 움직이는 성', 'movie_rating': 3.0}]","[{'code': 'mNdKBkO', 'title': '쇼생크 탈출', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.4}, {'code': 'mJOVXR5', 'title': '다크 나이트', 'year': 2008, 'genres': ['액션', '드라마', '스릴러', '범죄', '판타지'], 'ratings_avg': 4.3}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'm1WwY4d', 'title': '시네마 천국', 'year': 1988, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'm15GKp5', 'title': '레옹', 'year': 1994, 'genres': ['액션', '범죄', '드라마', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mjO0ovW', 'title': '죽은 시인의 사회', 'year': 1989, 'genres': ['드라마', '틴에이저'], 'ratings_avg': 4.2}, {'code': 'mYdEXlO', 'title': '대부 2', 'year': 1974, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'm5XMeBW', 'title': '아이언맨', 'year': 2008, 'genres': ['SF', '액션', '모험'], 'ratings_avg': 4.2}, {'code': 'mdBzxzd', 'title': '12명의 성난 사람들', 'year': 1957, 'genres': ['드라마'], 'ratings_avg': 4.2}]"
3Bnvw0k1Z5PAY,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 2.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 3.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 4.0}, {'movie_code': 'm1WwY4d', 'movie_title': '시네마 천국', 'movie_rating': 4.5}, {'movie_code': 'mjO0zL5', 'movie_title': '대부', 'movie_rating': 5.0}]","[{'code': 'mOPV7VD', 'title': '인비저블맨', 'year': 2020, 'genres': ['공포', 'SF', '스릴러'], 'ratings_avg': 3.2}, {'code': 'mdBzAXz', 'title': '오디오 비주얼 필름 크리틱', 'year': 2015, 'genres': ['다큐멘터리'], 'ratings_avg': 3.9}, {'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'm5GA32O', 'title': '낭트의 자코', 'year': 1991, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm536Jpd', 'title': '삼사라', 'year': 2011, 'genres': ['다큐멘터리'], 'ratings_avg': 4.2}, {'code': 'mBOkGJO', 'title': '피아니스트', 'year': 2002, 'genres': ['드라마', '음악', '전쟁'], 'ratings_avg': 4.1}, {'code': 'm85XM3W', 'title': '하나 그리고 둘', 'year': 2000, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mW4DrgW', 'title': '오프닝 나이트', 'year': 1977, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mOlwgNe', 'title': '파비안느에 관한 진실', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'mOo60LW', 'title': '탐욕', 'year': 1925, 'genres': ['드라마'], 'ratings_avg': 4.1}]"
6ADvGywbdxzZl,"[{'movie_code': 'mWpberg', 'movie_title': '페테르부르크, 사랑의 풍경', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 2.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 5.0}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 4.0}]","[{'code': 'mW4k8Y5', 'title': '돌연변이', 'year': 2002, 'genres': ['드라마'], 'ratings_avg': 5.0}, {'code': 'mdE1bld', 'title': '드라큐라 이어 제로', 'year': 2011, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mdEJ7G5', 'title': '레드 실크 겜블러', 'year': 1972, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mdBp0PW', 'title': '다정다한', 'year': 1973, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mO0gR6R', 'title': '시간 속에서', 'year': 2013, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mdj31l5', 'title': '애너폴리스 스토리', 'year': 1955, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mOPgKDW', 'title': '휴일을 찾는 사람들', 'year': 1992, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mOgBGeM', 'title': '가는 말이 거칠어야 오는 말이 곱다', 'year': 2001, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mOoqrL5', 'title': '추적', 'year': 1947, 'genres': ['로맨스', '드라마', '스릴러'], 'ratings_avg': 4.6}, {'code': 'md76ZKk', 'title': '더 브릭 앤 더 미러', 'year': 1965, 'genres': ['드라마'], 'ratings_avg': 4.2}]"
R6OvKP7nY5N8V,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 3.5}, {'movie_code': 'mY5QvGW', 'movie_title': '포레스트 검프', 'movie_rating': 3.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 4.5}, {'movie_code': 'm1WwY4d', 'movie_title': '시네마 천국', 'movie_rating': 4.5}, {'movie_code': 'mdBzNnP', 'movie_title': '어벤져스: 엔드게임', 'movie_rating': 3.5}]","[{'code': 'm5Y6ajR', 'title': '코스모스', 'year': 1980, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'mO2x9k5', 'title': '어바웃 타임', 'year': 2013, 'genres': ['판타지', '드라마', '로맨틱코미디', '코미디', '로맨스'], 'ratings_avg': 4.3}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'm5r0pVO', 'title': '12인의 노한 사람들', 'year': 1997, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'm15GKp5', 'title': '레옹', 'year': 1994, 'genres': ['액션', '범죄', '드라마', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mjO0ovW', 'title': '죽은 시인의 사회', 'year': 1989, 'genres': ['드라마', '틴에이저'], 'ratings_avg': 4.2}, {'code': 'mO0gNVR', 'title': '원더', 'year': 2017, 'genres': ['가족', '드라마'], 'ratings_avg': 4.2}, {'code': 'm5e8v3d', 'title': '신세계', 'year': 2012, 'genres': ['드라마', '범죄', '액션'], 'ratings_avg': 4.2}]"
Mr95nAmmjvZPG,"[{'movie_code': 'mWvkk73', 'movie_title': '리차드 쥬얼', 'movie_rating': 3.5}, {'movie_code': 'mdKD6KY', 'movie_title': '댄저 클로즈 : 롱탄 대전투', 'movie_rating': 3.0}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 4.0}, {'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}]","[{'code': 'mdja2ZN', 'title': '아이리시맨', 'year': 2019, 'genres': ['범죄', '드라마'], 'ratings_avg': 3.9}, {'code': 'mBOkx8d', 'title': '로제타', 'year': 1999, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mO2MaMQ', 'title': '그랜마', 'year': 2015, 'genres': ['코미디', '드라마'], 'ratings_avg': 3.9}, {'code': 'mO1VxYw', 'title': '패터슨', 'year': 2016, 'genres': ['드라마'], 'ratings_avg': 3.9}, {'code': 'mWvkgxy', 'title': '에이미', 'year': 2015, 'genres': ['음악', '다큐멘터리'], 'ratings_avg': 3.9}, {'code': 'm5YEpQ5', 'title': '달라스 바이어스 클럽', 'year': 2013, 'genres': ['드라마'], 'ratings_avg': 3.8}, {'code': 'mW42MvY', 'title': '언컷 젬스', 'year': 2019, 'genres': ['코미디', '범죄', '미스터리'], 'ratings_avg': 3.8}, {'code': 'mW932XG', 'title': '와일드', 'year': 2014, 'genres': ['모험', '드라마'], 'ratings_avg': 3.9}, {'code': 'mWvLZEd', 'title': '가장 따뜻한 색, 블루', 'year': 2013, 'genres': ['드라마', '로맨스'], 'ratings_avg': 3.8}, {'code': 'm5YLYE3', 'title': '결혼 이야기', 'year': 2019, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.0}]"
